228.177734	 407.392578	 15 	31 	0.100000 	 0.100000
229.617188	 413.359375	 16 	32 	0.100000 	 0.100000
220.517578	 416.177734	 17 	33 	0.100000 	 0.100000
204.750000	 413.226562	 17 	34 	0.100000 	 0.100000
203.402344	 450.332031	 15 	31 	0.100000 	 0.100000
197.710938	 451.673828	 15 	32 	0.100000 	 0.100000
240.953125	 441.087891	 15 	32 	0.100000 	 0.100000
231.171875	 444.123047	 15 	32 	0.100000 	 0.100000
228.966797	 441.220703	 16 	32 	0.100000 	 0.100000
232.542969	 434.458984	 17 	33 	0.100000 	 0.100000
236.707031	 425.675781	 18 	34 	0.100000 	 0.100000
243.673828	 470.798828	 19 	35 	0.100000 	 0.100000
235.150391	 466.109375	 20 	35 	0.100000 	 0.100000
280.558594	 461.466797	 21 	34 	0.100000 	 0.100000
275.048828	 457.359375	 20 	34 	0.100000 	 0.100000
269.128906	 448.500000	 19 	33 	0.100000 	 0.100000
261.769531	 457.576172	 19 	34 	0.100000 	 0.100000
265.472656	 452.906250	 19 	34 	0.100000 	 0.100000
268.750000	 489.710938	 19 	35 	0.100000 	 0.100000
276.681641	 481.892578	 20 	36 	0.100000 	 0.100000
322.576172	 432.982422	 21 	31 	0.100000 	 0.100000
294.554688	 434.611328	 22 	31 	0.100000 	 0.100000
290.332031	 439.787109	 23 	32 	0.100000 	 0.100000
282.855469	 441.011719	 21 	33 	0.100000 	 0.100000
253.408203	 436.236328	 18 	34 	0.100000 	 0.100000
252.097656	 489.207031	 19 	35 	0.100000 	 0.100000
238.171875	 482.585938	 20 	36 	0.100000 	 0.100000
273.105469	 485.716797	 19 	37 	0.100000 	 0.100000
263.832031	 469.035156	 18 	35 	0.100000 	 0.100000
249.052734	 462.904297	 17 	34 	0.100000 	 0.100000
245.251953	 470.458984	 17 	35 	0.100000 	 0.100000
228.667969	 476.666016	 18 	36 	0.100000 	 0.100000
237.910156	 501.425781	 19 	35 	0.100000 	 0.100000
242.738281	 490.357422	 20 	36 	0.100000 	 0.100000
278.503906	 493.931641	 20 	37 	0.100000 	 0.100000
266.578125	 486.591797	 18 	38 	0.100000 	 0.100000
268.402344	 478.837891	 19 	36 	0.100000 	 0.100000
268.519531	 472.273438	 19 	35 	0.100000 	 0.100000
270.654297	 432.419922	 20 	34 	0.100000 	 0.100000
269.927734	 479.314453	 20 	35 	0.100000 	 0.100000
269.142578	 471.583984	 20 	36 	0.100000 	 0.100000
307.773438	 457.238281	 21 	33 	0.100000 	 0.100000
284.568359	 463.218750	 22 	34 	0.100000 	 0.100000
281.576172	 470.056641	 21 	35 	0.100000 	 0.100000
284.089844	 474.626953	 21 	35 	0.100000 	 0.100000
286.154297	 474.464844	 21 	35 	0.100000 	 0.100000
294.736328	 501.626953	 22 	35 	0.100000 	 0.100000
304.417969	 496.552734	 23 	36 	0.100000 	 0.100000
341.478516	 495.320312	 22 	37 	0.100000 	 0.100000
333.759766	 488.355469	 22 	38 	0.100000 	 0.100000
335.298828	 494.933594	 23 	39 	0.100000 	 0.100000
337.652344	 499.785156	 24 	40 	0.100000 	 0.100000
337.167969	 508.945312	 25 	41 	0.100000 	 0.100000
332.082031	 557.187500	 26 	41 	0.100000 	 0.100000
341.615234	 516.054688	 27 	36 	0.100000 	 0.100000
386.667969	 500.921875	 28 	37 	0.100000 	 0.100000
382.578125	 502.117188	 29 	38 	0.100000 	 0.100000
355.722656	 501.808594	 25 	39 	0.100000 	 0.100000
356.876953	 484.376953	 26 	37 	0.100000 	 0.100000
363.458984	 491.119141	 27 	37 	0.100000 	 0.100000
357.294922	 540.250000	 26 	38 	0.100000 	 0.100000
367.207031	 540.593750	 27 	39 	0.100000 	 0.100000
419.730469	 535.587891	 28 	39 	0.100000 	 0.100000
400.980469	 538.556641	 29 	39 	0.100000 	 0.100000
399.660156	 525.189453	 30 	39 	0.100000 	 0.100000
385.398438	 525.101562	 31 	40 	0.100000 	 0.100000
383.564453	 472.222656	 29 	35 	0.100000 	 0.100000
384.197266	 513.982422	 29 	35 	0.100000 	 0.100000
390.445312	 510.103516	 29 	36 	0.100000 	 0.100000
442.722656	 466.654297	 30 	35 	0.100000 	 0.100000
441.630859	 471.240234	 31 	36 	0.100000 	 0.100000
409.615234	 478.550781	 30 	36 	0.100000 	 0.100000
397.775391	 470.734375	 31 	35 	0.100000 	 0.100000
403.722656	 479.296875	 32 	36 	0.100000 	 0.100000
407.263672	 530.355469	 33 	37 	0.100000 	 0.100000
415.914062	 529.470703	 34 	37 	0.100000 	 0.100000
458.884766	 518.685547	 32 	37 	0.100000 	 0.100000
451.521484	 523.621094	 32 	38 	0.100000 	 0.100000
453.804688	 517.445312	 33 	39 	0.100000 	 0.100000
454.181641	 525.466797	 33 	40 	0.100000 	 0.100000
459.574219	 517.896484	 34 	41 	0.100000 	 0.100000
464.859375	 548.804688	 34 	39 	0.100000 	 0.100000
461.554688	 542.085938	 34 	39 	0.100000 	 0.100000
498.382812	 522.218750	 35 	37 	0.100000 	 0.100000
498.703125	 525.087891	 36 	38 	0.100000 	 0.100000
487.500000	 524.683594	 37 	39 	0.100000 	 0.100000
489.195312	 520.392578	 38 	40 	0.100000 	 0.100000
487.759766	 519.884766	 39 	41 	0.100000 	 0.100000
484.455078	 571.460938	 37 	42 	0.100000 	 0.100000
481.214844	 561.550781	 36 	43 	0.100000 	 0.100000
520.630859	 539.185547	 36 	39 	0.100000 	 0.100000
514.929688	 539.140625	 36 	39 	0.100000 	 0.100000
505.353516	 528.255859	 37 	39 	0.100000 	 0.100000
495.769531	 530.873047	 38 	40 	0.100000 	 0.100000
498.468750	 528.312500	 39 	41 	0.100000 	 0.100000
506.781250	 568.195312	 40 	42 	0.100000 	 0.100000
506.060547	 568.482422	 41 	43 	0.100000 	 0.100000
558.677734	 559.988281	 42 	42 	0.100000 	 0.100000
546.263672	 560.785156	 39 	42 	0.100000 	 0.100000
515.019531	 559.574219	 37 	42 	0.100000 	 0.100000
519.886719	 557.378906	 38 	41 	0.100000 	 0.100000
527.587891	 559.666016	 39 	42 	0.100000 	 0.100000
508.896484	 601.623047	 40 	42 	0.100000 	 0.100000
490.890625	 595.937500	 37 	43 	0.100000 	 0.100000
541.470703	 588.802734	 38 	44 	0.100000 	 0.100000
538.041016	 576.160156	 38 	45 	0.100000 	 0.100000
541.363281	 568.703125	 39 	43 	0.100000 	 0.100000
528.511719	 572.839844	 38 	43 	0.100000 	 0.100000
536.238281	 553.662109	 39 	41 	0.100000 	 0.100000
543.712891	 598.796875	 40 	42 	0.100000 	 0.100000
550.451172	 591.039062	 41 	43 	0.100000 	 0.100000
600.486328	 580.193359	 42 	44 	0.100000 	 0.100000
593.343750	 580.488281	 43 	45 	0.100000 	 0.100000
597.203125	 586.195312	 44 	46 	0.100000 	 0.100000
602.605469	 584.755859	 45 	45 	0.100000 	 0.100000
596.587891	 582.597656	 46 	44 	0.100000 	 0.100000
590.724609	 620.751953	 47 	43 	0.100000 	 0.100000
595.484375	 616.919922	 46 	44 	0.100000 	 0.100000
643.949219	 616.550781	 46 	44 	0.100000 	 0.100000
638.378906	 598.890625	 46 	45 	0.100000 	 0.100000
640.849609	 605.406250	 47 	46 	0.100000 	 0.100000
645.710938	 612.089844	 48 	47 	0.100000 	 0.100000
653.005859	 617.630859	 49 	48 	0.100000 	 0.100000
641.417969	 627.406250	 48 	44 	0.100000 	 0.100000
628.675781	 613.091797	 48 	44 	0.100000 	 0.100000
675.146484	 616.312500	 49 	44 	0.100000 	 0.100000
676.740234	 609.675781	 50 	45 	0.100000 	 0.100000
672.646484	 585.041016	 51 	46 	0.100000 	 0.100000
671.371094	 579.511719	 52 	44 	0.100000 	 0.100000
663.113281	 588.199219	 50 	45 	0.100000 	 0.100000
665.660156	 632.904297	 50 	45 	0.100000 	 0.100000
665.875000	 628.111328	 50 	45 	0.100000 	 0.100000
700.998047	 621.302734	 49 	45 	0.100000 	 0.100000
696.675781	 624.660156	 50 	46 	0.100000 	 0.100000
692.388672	 632.363281	 51 	47 	0.100000 	 0.100000
697.900391	 638.324219	 52 	47 	0.100000 	 0.100000
684.041016	 647.519531	 53 	48 	0.100000 	 0.100000
684.128906	 683.582031	 54 	49 	0.100000 	 0.100000
671.509766	 670.625000	 51 	50 	0.100000 	 0.100000
699.908203	 674.390625	 49 	51 	0.100000 	 0.100000
682.792969	 675.916016	 50 	52 	0.100000 	 0.100000
684.878906	 678.824219	 51 	53 	0.100000 	 0.100000
689.001953	 672.898438	 52 	51 	0.100000 	 0.100000
691.000000	 667.029297	 53 	50 	0.100000 	 0.100000
698.916016	 710.767578	 54 	50 	0.100000 	 0.100000
706.314453	 706.265625	 55 	51 	0.100000 	 0.100000
757.017578	 703.353516	 56 	51 	0.100000 	 0.100000
718.011719	 704.617188	 52 	52 	0.100000 	 0.100000
711.878906	 687.359375	 52 	53 	0.100000 	 0.100000
709.443359	 678.191406	 52 	52 	0.100000 	 0.100000
710.218750	 684.859375	 53 	52 	0.100000 	 0.100000
705.130859	 737.261719	 54 	53 	0.100000 	 0.100000
703.818359	 737.808594	 55 	54 	0.100000 	 0.100000
748.085938	 731.501953	 56 	54 	0.100000 	 0.100000
739.199219	 737.044922	 54 	55 	0.100000 	 0.100000
734.654297	 716.982422	 54 	53 	0.100000 	 0.100000
740.015625	 714.314453	 55 	54 	0.100000 	 0.100000
735.869141	 709.953125	 55 	55 	0.100000 	 0.100000
744.484375	 739.794922	 56 	54 	0.100000 	 0.100000
745.835938	 734.728516	 56 	54 	0.100000 	 0.100000
791.775391	 717.082031	 56 	52 	0.100000 	 0.100000
783.140625	 716.826172	 57 	53 	0.100000 	 0.100000
784.871094	 644.320312	 58 	48 	0.100000 	 0.100000
786.730469	 646.425781	 59 	48 	0.100000 	 0.100000
793.414062	 644.476562	 60 	48 	0.100000 	 0.100000
788.875000	 697.181641	 61 	49 	0.100000 	 0.100000
793.984375	 678.130859	 62 	50 	0.100000 	 0.100000
846.875000	 667.234375	 63 	51 	0.100000 	 0.100000
843.845703	 654.580078	 64 	49 	0.100000 	 0.100000
844.523438	 651.964844	 65 	49 	0.100000 	 0.100000
824.548828	 645.982422	 61 	48 	0.100000 	 0.100000
829.707031	 653.677734	 62 	49 	0.100000 	 0.100000
833.605469	 706.132812	 62 	50 	0.100000 	 0.100000
842.589844	 699.109375	 63 	50 	0.100000 	 0.100000
883.593750	 703.095703	 63 	51 	0.100000 	 0.100000
875.240234	 698.396484	 64 	52 	0.100000 	 0.100000
875.298828	 705.644531	 65 	53 	0.100000 	 0.100000
857.878906	 708.707031	 66 	54 	0.100000 	 0.100000
855.980469	 718.359375	 66 	55 	0.100000 	 0.100000
833.078125	 722.527344	 62 	51 	0.100000 	 0.100000
836.660156	 720.169922	 62 	52 	0.100000 	 0.100000
888.119141	 720.347656	 63 	53 	0.100000 	 0.100000
876.587891	 725.830078	 64 	53 	0.100000 	 0.100000
878.951172	 727.126953	 65 	54 	0.100000 	 0.100000
872.035156	 704.701172	 66 	54 	0.100000 	 0.100000
874.843750	 713.701172	 67 	55 	0.100000 	 0.100000
871.914062	 761.113281	 68 	56 	0.100000 	 0.100000
866.445312	 751.744141	 66 	57 	0.100000 	 0.100000
918.300781	 736.269531	 67 	54 	0.100000 	 0.100000
900.998047	 738.273438	 65 	55 	0.100000 	 0.100000
900.441406	 744.216797	 66 	56 	0.100000 	 0.100000
896.908203	 740.646484	 66 	55 	0.100000 	 0.100000
897.783203	 734.828125	 67 	55 	0.100000 	 0.100000
899.369141	 785.775391	 68 	56 	0.100000 	 0.100000
878.652344	 784.371094	 69 	57 	0.100000 	 0.100000
921.628906	 781.605469	 67 	58 	0.100000 	 0.100000
919.544922	 785.191406	 67 	59 	0.100000 	 0.100000
919.382812	 791.369141	 68 	60 	0.100000 	 0.100000
915.056641	 798.273438	 68 	61 	0.100000 	 0.100000
909.945312	 807.658203	 67 	62 	0.100000 	 0.100000
910.189453	 843.470703	 68 	63 	0.100000 	 0.100000
911.761719	 844.810547	 69 	64 	0.100000 	 0.100000
926.666016	 845.724609	 68 	65 	0.100000 	 0.100000
927.833984	 831.031250	 69 	62 	0.100000 	 0.100000
920.865234	 828.294922	 68 	62 	0.100000 	 0.100000
915.578125	 835.189453	 68 	62 	0.100000 	 0.100000
910.677734	 837.625000	 68 	63 	0.100000 	 0.100000
872.587891	 877.505859	 68 	63 	0.100000 	 0.100000
873.904297	 864.927734	 67 	64 	0.100000 	 0.100000
922.548828	 860.605469	 67 	65 	0.100000 	 0.100000
893.626953	 853.763672	 65 	66 	0.100000 	 0.100000
897.072266	 860.478516	 66 	67 	0.100000 	 0.100000
896.224609	 849.060547	 66 	64 	0.100000 	 0.100000
892.312500	 844.207031	 67 	63 	0.100000 	 0.100000
900.017578	 887.816406	 68 	63 	0.100000 	 0.100000
907.519531	 871.269531	 69 	64 	0.100000 	 0.100000
959.453125	 854.960938	 70 	65 	0.100000 	 0.100000
934.767578	 860.583984	 71 	66 	0.100000 	 0.100000
938.687500	 861.187500	 72 	67 	0.100000 	 0.100000
942.339844	 858.236328	 73 	65 	0.100000 	 0.100000
934.943359	 863.671875	 70 	65 	0.100000 	 0.100000
940.259766	 904.341797	 71 	65 	0.100000 	 0.100000
932.900391	 900.017578	 70 	65 	0.100000 	 0.100000
982.402344	 902.263672	 70 	66 	0.100000 	 0.100000
955.773438	 885.806641	 71 	66 	0.100000 	 0.100000
944.748047	 879.650391	 72 	67 	0.100000 	 0.100000
924.421875	 879.080078	 69 	68 	0.100000 	 0.100000
929.162109	 887.929688	 69 	69 	0.100000 	 0.100000
937.908203	 915.177734	 70 	66 	0.100000 	 0.100000
939.421875	 892.085938	 70 	65 	0.100000 	 0.100000
992.335938	 894.242188	 71 	65 	0.100000 	 0.100000
980.830078	 886.593750	 71 	66 	0.100000 	 0.100000
983.304688	 854.095703	 72 	65 	0.100000 	 0.100000
946.304688	 858.404297	 73 	65 	0.100000 	 0.100000
937.115234	 858.773438	 70 	65 	0.100000 	 0.100000
930.634766	 901.533203	 70 	65 	0.100000 	 0.100000
929.759766	 891.462891	 69 	64 	0.100000 	 0.100000
974.875000	 893.849609	 70 	65 	0.100000 	 0.100000
960.808594	 895.205078	 71 	66 	0.100000 	 0.100000
962.019531	 896.890625	 72 	67 	0.100000 	 0.100000
945.138672	 894.378906	 73 	68 	0.100000 	 0.100000
939.113281	 903.384766	 71 	69 	0.100000 	 0.100000
945.583984	 947.501953	 71 	70 	0.100000 	 0.100000
950.568359	 940.427734	 72 	71 	0.100000 	 0.100000
997.585938	 924.166016	 72 	69 	0.100000 	 0.100000
992.605469	 927.962891	 72 	69 	0.100000 	 0.100000
987.050781	 930.166016	 72 	70 	0.100000 	 0.100000
985.037109	 926.812500	 73 	69 	0.100000 	 0.100000
987.361328	 934.136719	 74 	70 	0.100000 	 0.100000
987.593750	 954.271484	 75 	70 	0.100000 	 0.100000
983.300781	 950.052734	 76 	71 	0.100000 	 0.100000
1033.833984	 944.859375	 77 	72 	0.100000 	 0.100000
976.197266	 939.736328	 71 	71 	0.100000 	 0.100000
971.419922	 920.878906	 72 	69 	0.100000 	 0.100000
970.207031	 916.521484	 73 	68 	0.100000 	 0.100000
950.019531	 918.189453	 74 	69 	0.100000 	 0.100000
955.529297	 959.507812	 73 	70 	0.100000 	 0.100000
959.697266	 956.154297	 73 	71 	0.100000 	 0.100000
1010.232422	 948.945312	 73 	72 	0.100000 	 0.100000
1005.701172	 945.455078	 74 	73 	0.100000 	 0.100000
1009.560547	 949.402344	 75 	73 	0.100000 	 0.100000
1012.984375	 940.923828	 75 	71 	0.100000 	 0.100000
1018.494141	 946.500000	 76 	71 	0.100000 	 0.100000
1026.804688	 995.705078	 77 	72 	0.100000 	 0.100000
1034.404297	 994.468750	 78 	72 	0.100000 	 0.100000
1086.984375	 961.265625	 79 	72 	0.100000 	 0.050000
1056.003906	 904.519531	 78 	67 	0.100000 	 0.050000
1039.093750	 836.794922	 79 	62 	0.100000 	 0.050000
1036.257812	 844.130859	 80 	63 	0.100000 	 0.050000
1029.882812	 846.177734	 77 	63 	0.100000 	 0.050000
1038.607422	 887.384766	 78 	63 	0.100000 	 0.050000
1041.966797	 852.912109	 78 	64 	0.050000 	 0.050000
1080.433594	 845.923828	 78 	65 	0.050000 	 0.050000
1071.636719	 851.228516	 78 	66 	0.050000 	 0.050000
1033.300781	 847.810547	 79 	64 	0.050000 	 0.050000
971.265625	 850.935547	 73 	64 	0.050000 	 0.050000
928.833984	 855.660156	 69 	64 	0.050000 	 0.050000
925.171875	 867.093750	 69 	63 	0.050000 	 0.050000
920.576172	 868.529297	 69 	64 	0.050000 	 0.050000
964.875000	 859.958984	 70 	65 	0.050000 	 0.050000
964.355469	 829.619141	 71 	62 	0.050000 	 0.050000
961.828125	 824.115234	 72 	61 	0.050000 	 0.050000
950.880859	 832.710938	 73 	62 	0.050000 	 0.050000
956.419922	 828.498047	 74 	62 	0.050000 	 0.050000
926.697266	 870.507812	 69 	63 	0.050000 	 0.050000
934.914062	 837.085938	 70 	63 	0.050000 	 0.050000
986.757812	 839.546875	 71 	63 	0.050000 	 0.050000
983.673828	 843.175781	 71 	64 	0.050000 	 0.050000
972.689453	 845.570312	 72 	64 	0.050000 	 0.050000
972.269531	 828.000000	 73 	62 	0.050000 	 0.050000
955.917969	 812.199219	 74 	62 	0.050000 	 0.050000
950.333984	 847.964844	 72 	63 	0.050000 	 0.050000
946.406250	 832.109375	 71 	61 	0.050000 	 0.050000
947.722656	 834.394531	 70 	62 	0.050000 	 0.050000
925.863281	 795.632812	 68 	59 	0.050000 	 0.050000
904.750000	 763.296875	 66 	59 	0.050000 	 0.050000
843.269531	 772.101562	 64 	60 	0.050000 	 0.050000
829.707031	 744.167969	 62 	56 	0.050000 	 0.050000
821.800781	 759.980469	 61 	56 	0.050000 	 0.050000
815.722656	 757.945312	 62 	57 	0.050000 	 0.050000
857.750000	 758.023438	 63 	58 	0.050000 	 0.050000
834.902344	 757.183594	 62 	59 	0.050000 	 0.050000
838.136719	 764.753906	 63 	60 	0.050000 	 0.050000
788.296875	 756.390625	 59 	57 	0.050000 	 0.050000
793.546875	 758.562500	 60 	57 	0.050000 	 0.050000
753.714844	 799.378906	 56 	57 	0.050000 	 0.050000
716.554688	 756.929688	 55 	57 	0.050000 	 0.050000
768.566406	 744.703125	 56 	56 	0.050000 	 0.050000
759.941406	 742.660156	 57 	55 	0.050000 	 0.050000
752.929688	 700.269531	 58 	53 	0.050000 	 0.050000
748.679688	 709.820312	 56 	54 	0.050000 	 0.050000
741.554688	 716.128906	 55 	55 	0.050000 	 0.050000
727.351562	 758.562500	 54 	56 	0.050000 	 0.050000
665.511719	 758.675781	 50 	57 	0.050000 	 0.050000
697.722656	 740.058594	 49 	55 	0.050000 	 0.050000
683.089844	 710.238281	 50 	52 	0.050000 	 0.050000
685.898438	 667.742188	 51 	51 	0.050000 	 0.050000
667.652344	 649.914062	 52 	48 	0.050000 	 0.050000
644.523438	 601.894531	 48 	48 	0.050000 	 0.050000
636.933594	 651.304688	 47 	49 	0.050000 	 0.050000
571.437500	 639.468750	 43 	46 	0.050000 	 0.050000
610.843750	 621.308594	 42 	45 	0.050000 	 0.050000
610.144531	 600.222656	 43 	45 	0.050000 	 0.050000
601.117188	 606.339844	 44 	46 	0.050000 	 0.050000
596.300781	 588.453125	 45 	47 	0.050000 	 0.050000
569.675781	 578.285156	 43 	44 	0.050000 	 0.050000
575.367188	 568.460938	 43 	42 	0.050000 	 0.050000
575.695312	 537.250000	 43 	38 	0.050000 	 0.050000
615.511719	 527.972656	 43 	38 	0.050000 	 0.050000
586.738281	 501.683594	 43 	38 	0.050000 	 0.050000
535.796875	 411.289062	 39 	32 	0.050000 	 0.050000
494.738281	 399.523438	 38 	31 	0.050000 	 0.050000
489.007812	 407.621094	 39 	32 	0.050000 	 0.050000
426.378906	 460.339844	 33 	33 	0.050000 	 0.050000
399.273438	 456.210938	 30 	33 	0.050000 	 0.050000
432.648438	 449.503906	 29 	32 	0.050000 	 0.050000
390.367188	 442.796875	 29 	32 	0.050000 	 0.050000
366.722656	 447.414062	 27 	33 	0.050000 	 0.050000
350.343750	 387.101562	 25 	29 	0.050000 	 0.050000
351.128906	 364.781250	 25 	27 	0.050000 	 0.050000
357.343750	 416.218750	 26 	28 	0.050000 	 0.050000
365.796875	 320.207031	 27 	22 	0.050000 	 0.050000
382.949219	 254.164062	 28 	17 	0.050000 	 0.050000
343.488281	 246.871094	 23 	17 	0.050000 	 0.050000
346.531250	 253.144531	 24 	18 	0.050000 	 0.050000
339.460938	 242.312500	 24 	19 	0.050000 	 0.050000
335.906250	 244.636719	 25 	20 	0.050000 	 0.050000
343.695312	 297.585938	 26 	21 	0.050000 	 0.050000
349.671875	 289.421875	 27 	22 	0.050000 	 0.050000
397.496094	 287.296875	 28 	23 	0.050000 	 0.050000
376.097656	 289.644531	 29 	23 	0.050000 	 0.050000
376.628906	 252.035156	 29 	18 	0.050000 	 0.050000
357.089844	 207.800781	 26 	16 	0.050000 	 0.050000
331.250000	 169.914062	 25 	13 	0.050000 	 0.050000
320.929688	 135.074219	 26 	7 	0.050000 	 0.050000
327.941406	 113.933594	 27 	8 	0.050000 	 0.050000
360.574219	 102.230469	 25 	9 	0.050000 	 0.050000
326.921875	 50.441406	 22 	3 	0.050000 	 0.050000
316.144531	 44.753906	 23 	4 	0.050000 	 0.050000
319.554688	 54.164062	 24 	5 	0.050000 	 0.050000
308.355469	 36.804688	 25 	4 	0.050000 	 0.050000
306.097656	 76.406250	 24 	3 	0.050000 	 0.050000
315.562500	 54.832031	 25 	1 	0.050000 	 0.050000
366.144531	 22.660156	 26 	2 	0.050000 	 0.050000
356.843750	 14.707031	 25 	3 	0.050000 	 0.050000
320.039062	 33.101562	 23 	0 	0.050000 	 0.050000
299.175781	 29.328125	 24 	1 	0.050000 	 0.050000
299.390625	 0.000000	 25 	0 	0.050000 	 0.050000
290.093750	 46.128906	 22 	0 	0.050000 	 0.050000
289.460938	 43.136719	 22 	1 	0.050000 	 0.050000
322.824219	 17.417969	 21 	2 	0.050000 	 0.050000
293.484375	 19.277344	 22 	3 	0.050000 	 0.050000
284.148438	 22.472656	 22 	4 	0.050000 	 0.050000
277.871094	 15.253906	 20 	0 	0.050000 	 0.050000
263.964844	 45.921875	 19 	0 	0.050000 	 0.050000
258.714844	 40.898438	 19 	1 	0.050000 	 0.050000
212.925781	 34.988281	 16 	2 	0.050000 	 0.050000
263.722656	 26.914062	 17 	0 	0.050000 	 0.050000
245.394531	 21.816406	 16 	1 	0.050000 	 0.050000
246.820312	 6.000000	 17 	0 	0.050000 	 0.050000
244.742188	 12.000000	 17 	1 	0.050000 	 0.050000
244.800781	 10.257812	 18 	0 	0.050000 	 0.050000
248.226562	 40.031250	 19 	0 	0.050000 	 0.050000
257.128906	 37.847656	 20 	1 	0.050000 	 0.050000
307.031250	 32.468750	 21 	2 	0.050000 	 0.050000
258.988281	 16.019531	 17 	3 	0.050000 	 0.050000
258.718750	 2.535156	 18 	0 	0.050000 	 0.050000
234.222656	 5.421875	 17 	0 	0.050000 	 0.050000
214.507812	 2.000000	 18 	0 	0.050000 	 0.050000
